"","SOX17","TMPRSS4","EGF","TMPRSS11D","PLPP4","HMGB3P6","PSMD10P2","GSDMC","CD5L","RPTN","PLA2G1B","EIF4G1","LINC01994","GABRG2","CDT1","VIL1","FOXG1","IQANK1","GYPE","FANCI","VEPH1","PCAT6","CYCSP6","SP8","SLC9A2","LINC02163","DNASE2B","OR7E47P","HELLS","LINC02306","CHRDL1","RNF222","VCAN","LINC00668","PPFIA4","MAGEC2","PLUT","OR10Q1","MT1M","MIR205HG","LINC02830","KCNK2","CABP5","PLXNB3","PES1P1","LARGE2","C1orf158","OR8I2","AGRP","LINP1","CRB3P1","SALL4","CBLN2","CA6","IGF2BP3","UGT1A7","BPIFB2","OR7E36P","H2BC9","LINC02555","CSTL1","NLGN1","AK4P3","FAM25A","NAA11","CNTNAP4","PCNPP3","GCGR","LINC00640","C8B","PRSS56","DCAF8L1","LINC00940","KRT75","ONECUT3","NDNF","LINC00887","KRT17P1","LINC01412","PARPBP","CT55","BMP7","SPRR2B","UCN2","SBSN","CD93","KRTDAP","SPRR4","LY6G6C","C4BPA","SKA1","HROB","COL17A1","TFAP2A","FAM83A","GPM6A","SFTPA1","LDB2","AQP4","ISM2","HJURP","CEP55","ATF7IP","EWSAT1","DMRT1","CCDC121P1","LINC01956","FGF4","NRSN1","KCNV1","GNG4","OTOP2","SLC6A5","LINC01639","GKN2","CENPI","DSEL","PRORY","RPL26P13","KLK12","DMRT3","COL9A3","JPH3","AQP1","SCUBE1","ACP7","ASCL4","status"
"TCGA.85.8580.01A",6.20945336562895,15.1674181458317,7.89481776330794,13.9607259948391,7.79441586635011,3,3.58496250072116,11.0874628412503,2,9.27146302790437,6.70043971814109,16.4236411950759,5.24792751344359,7.4594316186373,11.0566377151132,5.64385618977472,4.16992500144231,13.7657004876511,3,13.2051823262286,8.73470962022584,8.52356195605701,7.74146698640115,4.90689059560852,10.6794800995054,5.39231742277876,5.95419631038687,4.16992500144231,11.635718120331,1,8.32192809488736,7.53915881110803,12.5013396180614,9.88569637333939,8.8008998999203,6.28540221886225,1,1,7.35755200461808,12.3066313617125,2.58496250072116,7.5077946401987,1,11.4136279290242,1,12.2532565797812,1,1,2.58496250072116,3,1,5.70043971814109,1,3,10.9628960053373,12.2526654324502,3.8073549220576,1,7.83289001416474,5.32192809488736,1,8.53138146051631,4,6.90689059560852,2,3.8073549220576,2,7.91886323727459,5.32192809488736,3.32192809488736,1,1,1,7.71424551766612,5.58496250072116,10.4594316186373,3,5.4594316186373,2.58496250072116,10.129283016945,1,14.0168082876866,9.33985000288462,9.92481250360578,13.604553229079,11.3003525603282,14.0530773870993,11.6193029554157,11.8742129348309,12.4998458870832,10.0874628412503,10.0140204703149,14.1557669384457,12.0021117764799,10.6829945836817,6,17.8243497016339,9.07681559705083,12.0914353863236,6.49185309632967,10.9571020415623,11.8634119589416,12.9050108623903,4.8073549220576,4.8073549220576,1,2,3,1,5.75488750216347,8.876516946565,6.49185309632967,1,3.32192809488736,5.95419631038687,9.89784545600551,9.66888498426625,1,4.16992500144231,12.2143191208008,7.6724253419715,8.93073733756289,6.95419631038687,13.3473445394315,5.85798099512757,9.57742882803575,5.39231742277876,"0"
"TCGA.66.2795.01A",5.70043971814109,14.3715044120433,8.58496250072116,9.66533591718518,8.75488750216347,3,6.04439411935845,10.5018371849023,2.58496250072116,5.75488750216347,4.4594316186373,15.7551483826258,3.58496250072116,6.16992500144231,11.3014961949825,3.58496250072116,1,12.9509203520301,2.58496250072116,12.5333297323058,8.83920378809694,6.61470984411521,5.4594316186373,5.58496250072116,11.4178525148859,6.58496250072116,5.24792751344359,6.93073733756289,10.4757334309664,1,9.59991284218713,2.58496250072116,14.1543434602435,8.4757334309664,8.10852445677817,1,3,1,6.83289001416474,12.9461752407236,4.16992500144231,5.32192809488736,1,10.0056245491939,1,11.1382718001722,1,1,3.32192809488736,7.20945336562895,1,6.4594316186373,6.32192809488736,1,11.6147098441152,12.9240701855853,2,1,8.27612440527424,3.58496250072116,3.8073549220576,6.08746284125034,1,3,1,2.58496250072116,2,2,6.35755200461808,3.8073549220576,6,1,1,7.02236781302845,4.90689059560852,9.11894107272351,5.16992500144231,5.08746284125034,1,10.7879025593914,1,10.8548683832602,3.58496250072116,4.70043971814109,9.55842071326866,11.8834069863884,8.28540221886225,2.58496250072116,7.33985000288462,10.3880172853451,9.4262647547021,10.3128829552844,9.33985000288462,10.4635243732712,12.1836353814732,4.8073549220576,12.0647427647503,9.71080643369935,10.4283601727043,4.32192809488736,11.5147140541385,11.8281364841941,12.6316318059176,6.24792751344359,7.76818432477693,3.32192809488736,1,1,3.32192809488736,4.90689059560852,10.9844184588011,7.22881869049588,1,1,6,8.8703647195834,8.91886323727459,1,7.12928301694497,6.61470984411521,8.5077946401987,7.02236781302845,7.83289001416474,12.5603328342124,4.32192809488736,7.20945336562895,2,"0"
"TCGA.77.8139.01A",6.16992500144231,13.6878130625649,8.72109918870719,9.6582114827518,8.74819284958946,2.58496250072116,6.39231742277876,9.89481776330794,1,1,2.58496250072116,16.1830925630473,2.58496250072116,7.64385618977472,11.3619437737352,1,2,12.0953970227926,2.58496250072116,12.1019756709492,4.16992500144231,7.4594316186373,7.04439411935845,1,2.58496250072116,5,2,6.20945336562895,11.9563761572497,1,6.20945336562895,2.58496250072116,14.2076244682268,10.0953970227926,6.78135971352466,7.74146698640115,1,1,5.24792751344359,13.3154326379054,1,9.49585502688717,1,9.87958324961278,6.75488750216347,12.3106127816595,1,1,1,4.16992500144231,1,8.4757334309664,8.93663793900257,6.08746284125034,10.6882503091332,12.1941412388631,1,2,8.09803208296053,2,1,3.8073549220576,3,2,5.58496250072116,1,1,2,8.6582114827518,1,8.79441586635011,1,1,16.1218977065396,6.16992500144231,6.93073733756289,3.8073549220576,8.43462822763673,1,9.87344411251538,8.8703647195834,12.6142497276894,1,11.6375305515253,5,11.3674147512468,2,1,2,3.58496250072116,9.66177809777199,10.2094533656289,12.8045344029952,12.7632123668144,10.6275338844728,1,9.08746284125034,8.85174904141606,5.52356195605701,4,11.3542493819452,11.9008668079807,12.7355560239115,2,10.2479275134436,1,1,1,1,1,10.3264294871223,1,4.16992500144231,5.08746284125034,2,9.98013957763916,7.2667865406949,1,4,1,9.10852445677817,9.68999797141945,5.24792751344359,11.0953970227926,4.70043971814109,5.32192809488736,1,"0"
"TCGA.96.A4JK.01A",6.16992500144231,16.0629736718972,8.62935662007961,7.83289001416474,7.8073549220576,3.32192809488736,2.58496250072116,12.3420746679991,1,5.58496250072116,3,16.8018093844437,3.58496250072116,1,12.0687782779854,4,1,12.1680452682241,4.16992500144231,13.0474647733184,3.58496250072116,8.19967234483637,8.45121111183233,8,10.5294305541462,5.52356195605701,4.32192809488736,6.35755200461808,12.0586682503406,1,9.07146236255662,5.64385618977472,14.0824817278631,11.6908710092923,11.0593444608244,1,2,1,7.49185309632967,12.3890935219045,1,3.58496250072116,1,11.8641861446543,2,13.6434052771157,1,1,2.58496250072116,7.70043971814109,1,7.90689059560852,1,2,12.3592004851336,12.9947069952581,1,1,8.99435343685886,2.58496250072116,4.4594316186373,6.35755200461808,1,4.16992500144231,2,2.58496250072116,2,7.71424551766612,8.36632221424582,1,3.8073549220576,1,1,7.56985560833095,7.8703647195834,7.35755200461808,4.32192809488736,3,1,10.4325419003883,1,13.2790301364496,4.90689059560852,6.64385618977472,8.65105169117893,11.4665863377192,8.6724253419715,4.70043971814109,7.94251450533924,6.97727992349992,10.5679560754155,11.0714623625566,11.5313814605163,11.5545888516776,8.13955135239879,1,9.02790599656988,8.69348695749932,5,9.18487534290828,11.9715435539508,12.5038257379958,13.3401282737006,6.4262647547021,4.4594316186373,4.16992500144231,7.56985560833095,1,3.58496250072116,1,8.59991284218713,4.8073549220576,2.58496250072116,4.32192809488736,2,10.6829945836817,6.90689059560852,1,4.8073549220576,7.18982455888002,8.18982455888002,10.2312211807112,7.8703647195834,11.876516946565,6.8073549220576,9.84235034341381,3.58496250072116,"0"
"TCGA.56.A4BW.01A",5.75488750216347,14.1788204395794,5.4594316186373,13.5620038636516,8.6582114827518,2.58496250072116,3,10.652844973002,2,5.52356195605701,5.16992500144231,15.8282356759877,2,8.66533591718518,11.7515440590891,4.16992500144231,1,12,3.58496250072116,12.8533095554037,7.08746284125034,9.84549005094438,4.8073549220576,4,7.22881869049588,5.75488750216347,4.16992500144231,6.61470984411521,12.2514824106202,1,7.16992500144231,4.16992500144231,14.1616043040028,6.4594316186373,8.84549005094437,1,4.4594316186373,1,7.83289001416474,12.8715202623291,2,3,1,11.1344263202209,1,10.3663222142458,1,1,3,5.95419631038687,1,8.28540221886225,7.55458885167764,2,10.9929383361658,6.16992500144231,1,1,7.18982455888002,4,3.58496250072116,5.32192809488736,2.58496250072116,4.32192809488736,1,2.58496250072116,1,6.8073549220576,7.65821148275179,4,2,2,1,7.64385618977472,8.91288933622996,9.11374216604919,7.7279204545632,5.08746284125034,1,9.82972273508606,1,12.4496645384762,4.16992500144231,8.99435343685886,10.1344263202209,11.1636496760158,9.65463602852797,4.16992500144231,6.52356195605701,10.1799090900149,9.51963625284321,9.16490692667569,12.2556187498396,12.0334230015375,13.1121136580979,4.70043971814109,11.5097750043269,9.08746284125034,10.0821490413539,6.35755200461808,11.2714630279044,12.5053153561362,14.1584519045384,3.8073549220576,2,1,5.52356195605701,1,3.32192809488736,1,10.5372184005386,1,1,4.4594316186373,3.32192809488736,9.45532722030456,7.71424551766612,1,3.8073549220576,3.32192809488736,4.58496250072116,8.74146698640115,4.16992500144231,12.0633950812885,6.49185309632967,7.8073549220576,1,"0"
"TCGA.43.A56V.01A",6.64385618977472,15.025831668332,8.79441586635011,12.5689061545021,5.8073549220576,2.58496250072116,5.24792751344359,11.5362472156881,1,5.24792751344359,2.58496250072116,16.2970953858158,4.90689059560852,1,12.0573148777827,4,1,13.1019756709492,4,11.7321674256634,6.64385618977472,10.9366379390026,6.85798099512757,8.86418614465428,8.69348695749932,7.61470984411521,2,5,11.9549232920303,3.32192809488736,9.51569983828404,5.08746284125034,13.677719641641,9.58496250072116,10.5717526435035,4.58496250072116,1,1,6.32192809488736,16.2445868230971,4.4594316186373,6.90689059560852,1,11.4828079567267,6.75488750216347,12.1395513523988,3.58496250072116,1,4.16992500144231,7,1,9.96866679319521,9.92777796208234,2,10.12153351734,8.34872815423108,1,1,8.27612440527424,4.70043971814109,2.58496250072116,6,4.4594316186373,6.58496250072116,2.58496250072116,3.58496250072116,3.58496250072116,6.55458885167764,9.29001884693262,3,1,3.58496250072116,1,5.24792751344359,8.05528243550119,8.32192809488736,8.68650052718322,5.58496250072116,2,9.25266543245025,4,14.0930873904442,9.02236781302845,8.25738784269265,11.3083390301394,11.9483672315847,8.86418614465428,6.4594316186373,5.8073549220576,10.7125270004398,9.96866679319521,9.18982455888002,13.5040741145206,12.01471792986,13.2030420555625,4.70043971814109,13.3685064615077,9.55074678538324,10.590587049915,10.0084286220706,11.4928546201747,12.0216740428584,13.3509391815464,4.32192809488736,6.08746284125034,4.16992500144231,1,1,1,1,11.4157417682901,6.39231742277876,2.58496250072116,8.13955135239879,4.16992500144231,10.4178525148859,8.11894107272351,1,5.70043971814109,10.1085244567782,8.2667865406949,7.18982455888002,4.8073549220576,12.3553510964248,4.8073549220576,6.93073733756289,3.58496250072116,"0"
"TCGA.60.2721.01A",7.02236781302845,15.9619922309289,7.97727992349992,14.0263505300678,8.53915881110803,2.58496250072116,6.78135971352466,10.523561956057,2,6.55458885167764,3.32192809488736,16.8910716714324,3,9.2807707701306,11.7854524681585,11.1636496760158,2,14.084642322188,4.8073549220576,12.2673719312653,6.6724253419715,10.652844973002,8.25738784269265,1,10.6582114827518,6.70043971814109,6.20945336562895,6.93073733756289,11.9136374280491,2,7.2667865406949,4.16992500144231,15.0021997001195,8.93663793900257,8.44294349584873,2,1,1,7.3037807481771,13.3143000018975,6.55458885167764,6.52356195605701,1,11.5774288280357,1,11.713386514937,4.8073549220576,1,4.70043971814109,2.58496250072116,1,8.82017896241519,13.2152296257479,3.32192809488736,11.8281364841941,7.3037807481771,1,2,8.59991284218713,3.8073549220576,6,8.90086680798075,2,3.58496250072116,4.16992500144231,5.16992500144231,2,4,8.14974711950468,1,2,2,1,4.4594316186373,6.20945336562895,8.39231742277876,6.4594316186373,3.32192809488736,1,9.95710204156229,5.4594316186373,14.0677704574478,6.93073733756289,8.36632221424582,10.8811139606751,12.3174126137649,10.0848083878044,5.75488750216347,10.0660891904578,4.90689059560852,9.73809225962049,9.99717948093762,15.6431233851198,12.7321674256634,12.8157835441282,5.39231742277876,9.58871463558226,10.2094533656289,8.31288295528435,6.52356195605701,11.0237543532994,11.6952282914958,14.1226662486288,5.39231742277876,6.28540221886225,3,1,1,2,2,6.32192809488736,8.31288295528435,1,3.58496250072116,2,9.82336724004623,8.84549005094437,4,6.28540221886225,8.08746284125034,8.27612440527424,9.92184093707449,3.58496250072116,12.3381792499001,8.49185309632967,7.71424551766612,6.20945336562895,"0"
"TCGA.NC.A5HI.01A",5.32192809488736,15.7582232147267,6.52356195605701,13.8217739819706,5.16992500144231,4.4594316186373,5.08746284125034,12.4777582664439,1,5.8073549220576,2,16.3889590362329,4.8073549220576,9.02236781302845,12.2597432636908,4,1,13.3306368247233,4,12.062720767165,4.16992500144231,9.2336196767597,7.14974711950468,4.16992500144231,8.4262647547021,7.53915881110803,4.70043971814109,4.4594316186373,11.9136374280491,1,5.8073549220576,5.85798099512757,13.8143821889516,2.58496250072116,10.5018371849023,1,1,1,3.58496250072116,13.8786257298054,4.4594316186373,3.58496250072116,1,12.2015113445001,4.90689059560852,11.380461065089,4.4594316186373,1,4,1,1,9.01680828768655,1,2,12.4387918525783,9.1548181090521,1,1,8.86418614465428,3.32192809488736,4.32192809488736,7.96578428466209,2,2.58496250072116,3.58496250072116,6.35755200461808,2,4.90689059560852,8.78135971352466,2,2,2,2,5.52356195605701,5.90689059560852,6.93073733756289,4.90689059560852,5.32192809488736,1,11.0633950812885,1,14.2397476835569,6.32192809488736,9.09803208296053,9.34429590791582,10.1972166931101,7.10852445677817,5.70043971814109,7.08746284125034,7.22881869049588,10.8795832496128,10.6582114827518,14.6265075827761,12.9203528554151,12.2650289424582,2.58496250072116,12.497352893477,8.93073733756289,7.97727992349992,10.1267044728432,12.1052537797009,12.01471792986,14.0849744343075,4.32192809488736,3,3.32192809488736,1,1,1,1,7.56985560833095,6.64385618977472,2,7.10852445677817,1,10.9366379390026,5,1,4.16992500144231,3.58496250072116,5.32192809488736,5.75488750216347,4.32192809488736,11.6492561775173,6.24792751344359,5.8073549220576,2,"0"
"TCGA.77.A5G3.01A",5.58496250072116,15.5277213442845,6.58496250072116,13.5347892114803,8.93663793900257,4.90689059560852,5.90689059560852,11.3498340914572,2,11.0781508077346,2,16.9949721072078,5.64385618977472,7.6724253419715,12.1996723448364,4.90689059560852,3,13.8033239190415,2,14.0003521774803,5.70043971814109,9.83605035505807,8.53138146051631,4.4594316186373,13.2940463132715,5.90689059560852,3.8073549220576,5.70043971814109,11.9366379390026,4.70043971814109,6.90689059560852,6.35755200461808,13.7919768208987,10.4978518369511,10.1085244567782,6.95419631038687,2,1,5.08746284125034,12.298062567719,5.90689059560852,8.62205181945638,2.58496250072116,11.5245417150358,2,12.3581017074408,2,1,3,3.32192809488736,1,8.20945336562895,4.4594316186373,3.58496250072116,13.5677184578508,12.642051692928,1,1,8.11894107272351,1,7.4093909361377,6.55458885167764,3.8073549220576,4.70043971814109,3,1,2.58496250072116,5.85798099512757,6.32192809488736,1,1,1,2,10.0140204703149,8.92481250360578,6.97727992349992,5.70043971814109,7.88264304936184,1,11.0154150523867,1,13.1652210682209,6.12928301694497,7.02236781302845,13.567480801143,10.8313072438021,11.8879821330585,5.70043971814109,10.6759570329417,4.58496250072116,10.3219280948874,11.0808175276083,13.0901124196643,11.7523806465529,9.98868468677217,2.58496250072116,9.9915218460757,8.69348695749932,7.06608919045777,8.32192809488736,12.0084286220706,12.0980320829605,13.6604416502092,3.32192809488736,4.4594316186373,1,3,2,2,3,8.21916852046216,5,2,1,1,10.3815429511846,7.55458885167764,1,3.58496250072116,10.2714630279044,8.56224242422107,8.09803208296053,6.8073549220576,11.2419831496943,6.88264304936184,11.6073303137496,2.58496250072116,"0"
"TCGA.63.A5MH.01A",4.70043971814109,11.9307373375629,5.85798099512757,9.93663793900257,6.90689059560852,2.58496250072116,3.58496250072116,7.44294349584873,1,6.88264304936184,2.58496250072116,15.6957720276198,2,2,11.0647427647503,2.58496250072116,1,11.4460494067166,3.32192809488736,13.5105169405947,8.06608919045777,8.23840473932508,6.58496250072116,4.4594316186373,7.65821148275179,6.85798099512757,3.32192809488736,5.32192809488736,11.7372473430277,1,7.4093909361377,3.58496250072116,14.9236060427892,8.93073733756289,10.1799090900149,1,1,1,5.08746284125034,11.4008794362822,3.8073549220576,4,1,11.3072008091408,3,12.4767462039395,4.90689059560852,1,1,1,1,8.39231742277876,4.4594316186373,6.20945336562895,8.68650052718322,2,1,2,9.11894107272351,1,2.58496250072116,8.467605550083,1,2.58496250072116,2,1,3,3.8073549220576,8.40087943628219,1,2.58496250072116,1,1,8.19967234483637,2,7.89481776330794,6.64385618977472,5.95419631038687,1,10.6366246205436,2.58496250072116,13.3553510964248,4,10.6183855022586,10.9957671508778,10.7262181593322,10.4573808790725,3.8073549220576,6.78135971352466,3.58496250072116,9.96289600533726,10.4817994316658,17.093479463591,12.9794251953315,12.1176431013891,2,8.67948009950545,8.19967234483637,4.70043971814109,4.4594316186373,11.2021238238305,11.4878400338231,13.0887882387169,10.103287808412,5.52356195605701,1,1,2,4.32192809488736,1,6.97727992349992,1,2.58496250072116,1,4.90689059560852,10.0980320829605,7.08746284125034,2,4.58496250072116,2.58496250072116,7.65821148275179,12.410451351504,5.24792751344359,11.1799090900149,7.33985000288462,7.91886323727459,1,"0"
"TCGA.60.2723.01A",5.70043971814109,14.0176783769964,10.3685064615077,12.677719641641,9.15987133677839,3.32192809488736,5.32192809488736,12.2544381482673,3,4.58496250072116,2,16.3992445407684,6.04439411935845,3.58496250072116,11.652844973002,3,1,12.3717766443379,4.58496250072116,12.655083445198,8.27612440527424,10.1724275086455,7.08746284125034,8.21916852046216,6.04439411935845,3.8073549220576,3.58496250072116,7.95419631038687,12.2425786894513,3.8073549220576,7.61470984411521,2.58496250072116,14.7672533869158,5.52356195605701,9.40514146313634,1,1,1,7.74146698640115,12.8548683832602,3.32192809488736,12.062720767165,1,10.3465137331656,2.58496250072116,12.3331553503106,1,1,2,7.55458885167764,1,6.12928301694497,5.64385618977472,2.58496250072116,11.0195907283579,12.0518886559054,2.58496250072116,2,11.8517490414161,3.32192809488736,1,5.85798099512757,5.58496250072116,1,1,3,4.32192809488736,2.58496250072116,5.8073549220576,2,2.58496250072116,1,2.58496250072116,6.20945336562895,1,11.007027266894,2.58496250072116,7.24792751344359,3.8073549220576,11.1484765821783,1,12.2591547688668,4.58496250072116,6.83289001416474,5.58496250072116,11.9614496943982,3.32192809488736,4.16992500144231,6.4262647547021,9.38801728534514,11.0901124196643,9.93073733756289,15.1520471203319,12.7120970510875,11.0320457269308,4.90689059560852,16.4272801028629,9.7176764230664,11.1611318829843,5,12.8841705191084,13.4299297413533,13.2670792656712,4.58496250072116,6.75488750216347,3.58496250072116,1,1,4.16992500144231,10.4898479604393,11.2714630279044,3.8073549220576,1,1,4.90689059560852,11.0821490413539,10.8963324039099,1,4.8073549220576,3.8073549220576,7.4262647547021,5.8073549220576,3.32192809488736,13.3613955331659,6.85798099512757,5.4594316186373,2.58496250072116,"0"
"TCGA.43.A475.01A",7.18982455888002,12.7858611057596,10.3901689562002,6.6724253419715,4.8073549220576,2,3.8073549220576,7.76818432477693,4,3.58496250072116,3.8073549220576,16.9158793788358,4,7.6724253419715,10.9715435539508,3.32192809488736,7.2667865406949,13.8682438177046,4.8073549220576,14.2068617428371,6.70043971814109,6.97727992349992,4.90689059560852,2.58496250072116,8.37503943134692,5.8073549220576,6.16992500144231,5.8073549220576,13.0495082510551,1,10.6865005271832,3,12.6781599575428,10.7665289085989,9.2240016741981,2,1,1,8,14.5588989811467,2,8.94836723158468,1,11.3987436919382,2,11.4252159032994,1,1,4,2.58496250072116,1,5.32192809488736,8.40087943628219,2,12.036860446673,7.2667865406949,1,1,6.35755200461808,4,2.58496250072116,8.36632221424582,1,1,2,3,1,4.32192809488736,4.16992500144231,1,1,1,2,5.16992500144231,2.58496250072116,9.34429590791582,3.32192809488736,3.32192809488736,2,11.65999589243,1,13.3674147512468,1,9.87344411251538,5.32192809488736,12.2761244052742,1,2,4.16992500144231,9.76487159073609,10.8841705191084,11.1510165388922,15.9465408038931,10.7927902943011,6.35755200461808,5.64385618977472,14.3561768305164,9.35314682549808,10.1972166931101,2,11.9262959947811,11.8121773055144,13.6332223038008,10.0443941193585,3.58496250072116,1,3.58496250072116,1,1,4.8073549220576,7.28540221886225,3.8073549220576,1,1,5.52356195605701,10.3750394313469,10.3641346550081,1,3,2,6.83289001416474,5.8073549220576,4.16992500144231,12.6921795763125,8.18982455888002,9.01122725542325,4.70043971814109,"0"
